time,place,magnitude,depth_km,latitude,longitude,lat_bin,lon_bin,cell_id
2000-07-04 00:04:17.120,"79 km S of Jurm, Afghanistan",4.3,119.8,36.154,70.922,36.0,70.5,36.0_70.5
2000-07-03 21:58:28.740,"78 km SW of Ashk?sham, Afghanistan",4.2,33.0,36.156,70.95,36.0,70.5,36.0_70.5
2000-07-03 07:09:53.720,"243 km NNW of Saga, China",4.5,33.0,31.471,84.714,31.0,84.5,31.0_84.5
2000-07-02 04:27:56.990,"63 km E of W?ngjing, India",5.2,82.5,24.51,94.686,24.5,94.5,24.5_94.5
2000-07-01 02:55:33.470,"19 km WNW of Harnai, Pakistan",4.2,42.2,30.149,67.749,30.0,67.5,30.0_67.5
2000-06-29 14:45:16.300,"71 km S of Jurm, Afghanistan",4.5,143.1,36.225,70.774,36.0,70.5,36.0_70.5
2000-06-29 09:45:13.410,"81 km NNE of Sarupathar, India",4.1,52.0,26.823,97.251,26.5,97.0,26.5_97.0
2000-06-28 08:16:17.810,"13 km ENE of Imph?l, India",4.1,33.0,24.866,94.065,24.5,94.0,24.5_94.0
2000-06-25 19:27:30.160,"32 km NW of Zhob, Pakistan",4.2,33.0,31.525,69.18,31.5,69.0,31.5_69.0
2000-06-25 18:38:30.410,"17 km SSW of Farkh?r, Afghanistan",3.7,200.0,36.435,69.773,36.0,69.5,36.0_69.5
2000-06-25 00:04:28.400,"78 km ENE of Thang, India",3.9,69.2,35.285,77.532,35.0,77.5,35.0_77.5
2000-06-24 13:36:35.720,"77 km NE of Thang, India",4.4,58.3,35.323,77.489,35.0,77.0,35.0_77.0
2000-06-24 03:55:59.320,"88 km NE of Thang, India",3.8,33.0,35.457,77.522,35.0,77.5,35.0_77.5
2000-06-23 23:15:52.270,"11 km SSW of Ashk?sham, Afghanistan",3.9,114.3,36.589,71.485,36.5,71.0,36.5_71.0
2000-06-23 02:41:07.510,"87 km NE of Thang, India",4.0,33.0,35.525,77.423,35.5,77.0,35.5_77.0
2000-06-21 21:03:08.940,"75 km ESE of Farkh?r, Afghanistan",4.1,136.6,36.201,70.556,36.0,70.5,36.0_70.5
2000-06-21 16:11:19.330,"28 km NW of P?palkoti, India",3.5,33.0,30.581,79.196,30.5,79.0,30.5_79.0
2000-06-21 00:48:16.430,"25 km SSW of Jurm, Afghanistan",4.7,92.6,36.665,70.691,36.5,70.5,36.5_70.5
2000-06-20 15:28:08.750,"69 km NE of Thang, India",4.4,33.0,35.304,77.403,35.0,77.0,35.0_77.0
2000-06-20 09:22:26.670,"79 km ENE of Thang, India",4.5,33.0,35.312,77.528,35.0,77.5,35.0_77.5
2000-06-19 22:41:48.850,Kashmir-Xinjiang border region,5.4,42.1,35.249,77.447,35.0,77.0,35.0_77.0
2000-06-19 08:22:06.620,"24 km NW of Umarga, India",4.4,33.0,18.014,76.487,18.0,76.0,18.0_76.0
2000-06-18 08:05:23.990,"98 km NE of Sar?han, India",3.7,93.4,32.167,78.49,32.0,78.0,32.0_78.0
2000-06-17 16:34:12.960,"83 km NE of Sar?han, India",4.8,33.0,32.024,78.437,32.0,78.0,32.0_78.0
2000-06-17 05:49:27.010,"29 km WSW of Ashk?sham, Afghanistan",4.0,232.6,36.551,71.244,36.5,71.0,36.5_71.0
2000-06-17 02:47:09.390,"200 km NE of Sar?han, India",4.4,33.0,32.86,79.214,32.5,79.0,32.5_79.0
2000-06-17 00:01:29.370,"28 km NW of Zangguy, China",4.0,46.1,37.492,78.587,37.0,78.5,37.0_78.5
2000-06-14 21:12:02.930,"76 km NNE of Sarupathar, India",4.2,33.0,26.844,97.114,26.5,97.0,26.5_97.0
2000-06-12 00:26:40.480,"35 km SSE of Jurm, Afghanistan",4.4,219.5,36.564,70.956,36.5,70.5,36.5_70.5
2000-06-11 22:56:13.860,"26 km ESE of Farkh?r, Afghanistan",4.4,217.8,36.446,70.102,36.0,70.0,36.0_70.0
2000-06-10 08:40:39.110,"Nicobar Islands, India region",4.4,33.0,8.93,90.431,8.5,90.0,8.5_90.0
2000-06-09 13:29:16.120,"62 km WSW of Murghob, Tajikistan",4.6,164.1,38.0,73.288,38.0,73.0,38.0_73.0
2000-06-09 10:57:54.420,"34 km S of Farkh?r, Afghanistan",3.8,163.9,36.262,69.803,36.0,69.5,36.0_69.5
2000-06-09 03:26:01.830,"50 km N of Khand?d, Afghanistan",4.6,206.6,37.401,72.407,37.0,72.0,37.0_72.0
2000-06-08 12:21:09.990,"47 km NNE of Sarupathar, India",5.1,33.0,26.587,97.018,26.5,97.0,26.5_97.0
2000-06-08 09:44:35.930,"34 km NNE of Sarupathar, India",4.0,33.0,26.507,96.904,26.5,96.5,26.5_96.5
2000-06-07 21:46:55.900,"83 km NNE of Sarupathar, India",6.3,33.0,26.856,97.238,26.5,97.0,26.5_97.0
2000-06-07 03:58:49.170,"52 km WNW of Skardu, Pakistan",4.1,33.0,35.475,75.094,35.0,75.0,35.0_75.0
2000-06-06 22:24:48.480,"43 km WSW of Murghob, Tajikistan",3.5,51.7,37.973,73.544,37.5,73.5,37.5_73.5
2000-06-05 17:36:53.470,"72 km SSE of Ashk?sham, Afghanistan",4.7,188.7,36.059,71.757,36.0,71.5,36.0_71.5
2000-06-05 13:51:56.320,"239 km SSW of Port Blair, India",4.5,54.9,9.568,92.221,9.5,92.0,9.5_92.0
2000-06-05 08:34:31.350,"62 km S of Qamdo, China",4.6,33.0,30.571,97.216,30.5,97.0,30.5_97.0
2000-06-04 17:52:15.990,"15 km NNW of Kharan, Pakistan",6.0,33.0,28.723,65.383,28.5,65.0,28.5_65.0
2000-06-04 11:47:16.310,"34 km SE of Farkh?r, Afghanistan",3.6,250.0,36.366,70.138,36.0,70.0,36.0_70.0
2000-06-03 16:37:47.150,"43 km N of Khand?d, Afghanistan",4.4,216.0,37.337,72.388,37.0,72.0,37.0_72.0
2000-06-03 02:39:08.890,"269 km NW of Rikaze, China",4.5,33.0,31.185,87.188,31.0,87.0,31.0_87.0
2000-06-02 19:15:57.170,"206 km SSE of Pyapon, Myanmar",3.8,46.8,14.47,96.12,14.0,96.0,14.0_96.0
2000-06-02 04:49:37.370,"54 km S of Ashk?sham, Afghanistan",4.4,167.8,36.195,71.638,36.0,71.5,36.0_71.5
2000-06-01 20:05:17.260,"189 km S of Port Blair, India",3.8,100.0,9.955,92.822,9.5,92.5,9.5_92.5
2000-05-31 17:37:09.050,"55 km WNW of Monywa, Myanmar",4.3,108.6,22.269,94.622,22.0,94.5,22.0_94.5
2000-05-31 07:18:49.240,"45 km SSE of Jurm, Afghanistan",4.0,210.2,36.473,71.001,36.0,71.0,36.0_71.0
2000-05-30 19:42:33.090,"17 km S of Ashk?sham, Afghanistan",4.9,106.5,36.524,71.536,36.5,71.5,36.5_71.5
2000-05-30 10:12:10.060,"Nicobar Islands, India region",4.5,33.0,6.923,91.524,6.5,91.5,6.5_91.5
2000-05-30 03:13:42.340,"53 km E of Farkh?r, Afghanistan",4.5,211.9,36.495,70.444,36.0,70.0,36.0_70.0
2000-05-29 03:06:10.550,"232 km NE of Saga, China",4.4,33.0,30.759,86.984,30.5,86.5,30.5_86.5
2000-05-29 02:14:01.860,"253 km NW of Rikaze, China",4.1,33.0,30.944,87.111,30.5,87.0,30.5_87.0
2000-05-28 14:52:01.130,"11 km WNW of Shup?yan, India",4.0,59.2,33.743,74.711,33.5,74.5,33.5_74.5
2000-05-28 11:21:33.450,western Xizang,4.0,33.0,34.732,85.604,34.5,85.5,34.5_85.5
2000-05-28 01:12:09.970,"62 km NE of P?r?n, Afghanistan",3.7,33.0,35.87,71.346,35.5,71.0,35.5_71.0
2000-05-28 01:09:35.540,"69 km WSW of Murghob, Tajikistan",3.8,156.2,37.935,73.239,37.5,73.0,37.5_73.0
2000-05-26 21:56:04.760,"28 km WSW of Ashk?sham, Afghanistan",3.6,238.0,36.598,71.233,36.5,71.0,36.5_71.0
2000-05-26 01:21:12.300,"15 km WSW of Ashk?sham, Afghanistan",4.3,237.7,36.614,71.378,36.5,71.0,36.5_71.0
2000-05-25 22:42:03.610,"42 km N of Khand?d, Afghanistan",4.0,170.8,37.337,72.311,37.0,72.0,37.0_72.0
2000-05-23 18:29:17.550,"231 km NW of Rikaze, China",3.9,33.0,30.846,87.331,30.5,87.0,30.5_87.0
2000-05-21 23:30:14.690,"63 km NNW of P?r?n, Afghanistan",4.2,100.0,35.925,70.599,35.5,70.5,35.5_70.5
2000-05-21 23:17:02.390,"60 km NNW of P?r?n, Afghanistan",4.4,98.0,35.924,70.66,35.5,70.5,35.5_70.5
2000-05-21 04:39:09.610,"37 km NNW of Khand?d, Afghanistan",4.3,187.1,37.269,72.168,37.0,72.0,37.0_72.0
2000-05-20 03:01:43.010,"40 km ESE of Ishqoshim, Tajikistan",3.9,129.3,36.632,72.049,36.5,72.0,36.5_72.0
2000-05-19 09:41:05.830,"123 km SE of Leh, India",3.6,33.0,33.406,78.558,33.0,78.5,33.0_78.5
2000-05-18 16:05:35.970,"38 km SSW of Ashk?sham, Afghanistan",4.2,105.0,36.372,71.35,36.0,71.0,36.0_71.0
2000-05-18 09:05:37.900,"4 km WSW of Ashk?sham, Afghanistan",4.3,108.7,36.663,71.495,36.5,71.0,36.5_71.0
2000-05-16 03:28:00.790,"38 km S of Jurm, Afghanistan",4.4,225.5,36.524,70.758,36.5,70.5,36.5_70.5
2000-05-15 05:46:23.880,"44 km E of Khorugh, Tajikistan",4.3,134.6,37.462,72.055,37.0,72.0,37.0_72.0
2000-05-14 17:18:24.050,"60 km NNE of Trashi Yangtse, Bhutan",4.7,33.0,28.135,91.682,28.0,91.5,28.0_91.5
2000-05-13 22:06:08.160,"67 km NNW of P?r?n, Afghanistan",4.4,102.3,35.996,70.67,35.5,70.5,35.5_70.5
2000-05-13 19:03:12.360,"68 km NNW of P?r?n, Afghanistan",4.6,104.4,36.023,70.757,36.0,70.5,36.0_70.5
2000-05-13 09:11:45.630,"37 km NE of Rust?q, Afghanistan",4.4,61.0,37.329,70.173,37.0,70.0,37.0_70.0
2000-05-13 04:21:43.160,"70 km NNW of P?r?n, Afghanistan",4.4,88.1,35.971,70.537,35.5,70.5,35.5_70.5
2000-05-13 01:34:41.920,"66 km NNW of P?r?n, Afghanistan",4.0,109.2,35.986,70.687,35.5,70.5,35.5_70.5
2000-05-12 23:10:29.980,"66 km NNW of P?r?n, Afghanistan",6.3,107.7,35.975,70.657,35.5,70.5,35.5_70.5
2000-05-12 01:16:26.550,"40 km N of Rojhan, Pakistan",4.4,33.0,29.044,69.885,29.0,69.5,29.0_69.5
2000-05-11 16:51:53.860,"32 km SSW of Phek, India",4.3,58.7,25.381,94.414,25.0,94.0,25.0_94.0
2000-05-11 15:52:55.300,"26 km SSE of Sarupathar, India",4.4,47.8,26.003,96.952,26.0,96.5,26.0_96.5
2000-05-10 08:33:01.910,"58 km SSE of Farkh?r, Afghanistan",4.4,128.2,36.073,70.054,36.0,70.0,36.0_70.0
2000-05-09 03:43:20.560,"19 km S of P?tan, India",3.9,33.0,17.202,73.898,17.0,73.5,17.0_73.5
2000-05-05 22:48:19.830,"60 km WNW of Jumla, Nepal",4.4,81.3,29.398,81.573,29.0,81.5,29.0_81.5
2000-05-05 14:30:57.150,"13 km SSE of Rust?q, Afghanistan",4.2,51.1,37.016,69.884,37.0,69.5,37.0_69.5
2000-05-04 02:00:59.690,"25 km NE of B?geshwar, India",3.5,33.0,29.967,79.988,29.5,79.5,29.5_79.5
2000-05-04 01:44:36.610,"31 km N of Trashi Yangtse, Bhutan",3.7,33.0,27.889,91.543,27.5,91.5,27.5_91.5
2000-05-03 15:42:21.430,"54 km NE of Mawlaik, Myanmar",4.4,33.0,23.962,94.812,23.5,94.5,23.5_94.5
2000-05-03 13:52:54.730,"12 km SSW of Maz?r-e Shar?f, Afghanistan",4.3,33.0,36.61,67.042,36.5,67.0,36.5_67.0
2000-05-03 13:26:11.290,"36 km SSE of Maz?r-e Shar?f, Afghanistan",4.5,33.0,36.407,67.276,36.0,67.0,36.0_67.0
2000-05-03 01:19:30.850,"62 km NNW of Hayuliang, India",3.7,33.0,28.606,96.332,28.5,96.0,28.5_96.0
2000-05-01 18:33:13.320,"19 km WSW of Ashk?sham, Afghanistan",4.0,206.0,36.597,71.344,36.5,71.0,36.5_71.0
2000-05-01 10:30:28.180,"173 km N of Bamboo Flat, India",4.7,33.0,13.242,92.412,13.0,92.0,13.0_92.0
2000-04-30 08:07:43.020,"62 km N of Sabang, Indonesia",4.1,33.0,6.449,95.368,6.0,95.0,6.0_95.0
2000-04-28 12:54:21.300,"55 km SW of Jurm, Afghanistan",4.5,208.7,36.46,70.476,36.0,70.0,36.0_70.0
2000-04-28 00:17:17.980,"49 km ENE of Sar?han, India",4.6,33.0,31.601,78.305,31.5,78.0,31.5_78.0
2000-04-22 15:41:32.030,"52 km ESE of Zunheboto, India",4.4,74.3,25.815,95.016,25.5,95.0,25.5_95.0
2000-04-22 10:15:17.560,"61 km SSW of Jurm, Afghanistan",4.2,210.8,36.379,70.503,36.0,70.5,36.0_70.5
2000-04-21 16:06:53.560,"286 km WNW of Nagqu, China",3.8,33.0,32.223,89.154,32.0,89.0,32.0_89.0
2000-04-21 06:35:56.880,"21 km NE of Hoj?i, India",4.0,33.0,26.145,93.009,26.0,93.0,26.0_93.0
2000-04-16 11:40:37.000,"12 km W of Hail?k?ndi, India",3.8,33.0,24.671,92.443,24.5,92.0,24.5_92.0
2000-04-15 09:32:33.120,"258 km NW of Qamdo, China",5.2,33.0,32.962,95.48,32.5,95.0,32.5_95.0
2000-04-14 03:03:31.180,"32 km SW of Ashk?sham, Afghanistan",3.7,112.6,36.495,71.254,36.0,71.0,36.0_71.0
2000-04-11 18:12:45.020,"154 km NE of Sar?han, India",3.6,33.0,32.372,79.071,32.0,79.0,32.0_79.0
2000-04-11 10:46:59.990,"29 km N of Khadan Khak, Pakistan",3.8,33.0,31.019,67.738,31.0,67.5,31.0_67.5
2000-04-10 15:02:08.520,"128 km NNW of Rikaze, China",3.7,33.0,30.228,88.176,30.0,88.0,30.0_88.0
2000-04-09 23:56:51.130,"98 km SSW of Murghob, Tajikistan",4.3,33.0,37.355,73.533,37.0,73.5,37.0_73.5
2000-04-09 21:48:57.100,"62 km NNE of Sarupathar, India",4.2,65.7,26.735,97.022,26.5,97.0,26.5_97.0
2000-04-09 12:00:10.760,"196 km NNE of Shi Yomi, India",4.6,33.0,30.211,95.007,30.0,95.0,30.0_95.0
2000-04-09 11:59:58.450,"193 km NNE of Shi Yomi, India",3.5,33.0,30.185,94.996,30.0,94.5,30.0_94.5
2000-04-07 16:23:04.080,"15 km NNE of Ishqoshim, Tajikistan",3.5,122.4,36.849,71.695,36.5,71.5,36.5_71.5
2000-04-06 22:30:10.410,"19 km SE of M?khjan, India",4.9,10.0,17.147,73.637,17.0,73.5,17.0_73.5
2000-04-04 03:25:34.210,"27 km ESE of Chubek, Tajikistan",4.0,33.0,37.526,70.0,37.5,70.0,37.5_70.0
2000-04-01 15:37:39.570,"42 km S of Khorugh, Tajikistan",3.8,117.9,37.105,71.504,37.0,71.5,37.0_71.5
2000-04-01 10:47:30.210,"76 km SE of Farkh?r, Afghanistan",4.1,118.0,36.112,70.493,36.0,70.0,36.0_70.0
2000-03-31 19:21:23.660,"14 km S of Ashk?sham, Afghanistan",4.1,135.2,36.556,71.51,36.5,71.5,36.5_71.5
2000-03-31 14:13:31.470,"9 km NNE of Rojhan, Pakistan",4.5,33.0,28.758,70.004,28.5,70.0,28.5_70.0
2000-03-30 15:12:27.010,"66 km E of W?ngjing, India",4.2,65.9,24.7,94.712,24.5,94.5,24.5_94.5
2000-03-30 15:11:37.950,"85 km NE of Battagram, Pakistan",3.7,33.0,35.293,73.581,35.0,73.5,35.0_73.5
2000-03-28 18:59:21.110,"31 km E of Hakha, Myanmar",4.4,33.0,22.634,93.915,22.5,93.5,22.5_93.5
2000-03-28 16:40:54.830,"62 km NE of Mawlaik, Myanmar",4.4,118.8,23.999,94.878,23.5,94.5,23.5_94.5
2000-03-27 08:39:46.010,"37 km SSE of Jurm, Afghanistan",3.6,224.4,36.574,71.056,36.5,71.0,36.5_71.0
2000-03-26 18:13:47.710,"97 km SE of Hayuliang, India",3.6,33.0,27.345,97.095,27.0,97.0,27.0_97.0
2000-03-26 15:58:34.130,"144 km NNW of Rikaze, China",3.8,33.0,30.428,88.247,30.0,88.0,30.0_88.0
2000-03-22 19:52:39.700,"31 km SSW of Ashk?sham, Afghanistan",4.3,96.8,36.421,71.409,36.0,71.0,36.0_71.0
2000-03-21 22:17:55.490,"15 km E of Ziarat, Pakistan",3.8,33.0,30.401,67.886,30.0,67.5,30.0_67.5
2000-03-19 04:37:20.470,"45 km WSW of Myanaung, Myanmar",4.4,74.9,18.195,94.897,18.0,94.5,18.0_94.5
2000-03-18 16:38:23.180,"83 km SE of Phek, India",4.7,116.1,25.18,95.139,25.0,95.0,25.0_95.0
2000-03-17 15:44:04.800,"22 km WSW of Udalguri, India",4.1,33.0,26.684,91.89,26.5,91.5,26.5_91.5
2000-03-15 18:58:49.360,Afghanistan-Tajikistan-Pakistan region,4.3,114.7,36.298,71.399,36.0,71.0,36.0_71.0
2000-03-13 20:44:31.520,"57 km NW of Gyalshing, India",4.3,33.0,27.656,87.852,27.5,87.5,27.5_87.5
2000-03-12 18:03:56.270,"26 km SE of M?khjan, India",5.0,33.0,17.099,73.672,17.0,73.5,17.0_73.5
2000-03-11 12:43:37.850,"40 km SSE of Jurm, Afghanistan",3.9,206.6,36.516,70.966,36.5,70.5,36.5_70.5
2000-03-09 21:29:28.950,"276 km ENE of Port Blair, India",4.8,33.0,12.167,95.234,12.0,95.0,12.0_95.0
2000-03-08 22:37:16.770,"70 km NNE of Bela, Pakistan",4.6,33.0,26.816,66.568,26.5,66.5,26.5_66.5
2000-03-05 02:54:22.990,"16 km NE of Ziarat, Pakistan",3.8,33.0,30.502,67.826,30.5,67.5,30.5_67.5
2000-03-04 12:54:27.420,"73 km SW of Khuzdar, Pakistan",3.9,33.0,27.307,66.13,27.0,66.0,27.0_66.0
2000-03-04 06:38:38.880,"35 km E of Nahr?n, Afghanistan",4.1,108.5,36.011,69.522,36.0,69.5,36.0_69.5
2000-03-03 17:24:04.110,"92 km E of Falam, Myanmar",4.5,132.4,22.76,94.566,22.5,94.5,22.5_94.5
2000-03-03 15:51:16.380,"15 km SW of Ashk?sham, Afghanistan",4.8,190.7,36.597,71.4,36.5,71.0,36.5_71.0
2000-03-03 09:32:57.740,"22 km ESE of Farkh?r, Afghanistan",4.3,212.3,36.485,70.09,36.0,70.0,36.0_70.0
2000-03-03 01:21:06.670,"15 km SE of Sigli, Indonesia",4.6,189.0,5.295,96.067,5.0,96.0,5.0_96.0
2000-02-29 07:40:12.010,"9 km NNE of Kakad Wari Dir Upper, Pakistan",4.3,33.0,35.073,72.13,35.0,72.0,35.0_72.0
2000-02-28 19:29:51.730,"31 km SSE of Jurm, Afghanistan",3.5,238.6,36.629,71.022,36.5,71.0,36.5_71.0
2000-02-27 17:21:28.000,"55 km ENE of Falam, Myanmar",5.1,74.0,23.07,94.196,23.0,94.0,23.0_94.0
2000-02-26 04:04:34.870,"38 km NW of Besisahar, Nepal",4.6,33.0,28.494,82.145,28.0,82.0,28.0_82.0
2000-02-22 20:53:41.460,"8 km NNW of Seoni, India",3.6,33.0,31.32,77.099,31.0,77.0,31.0_77.0
2000-02-22 15:29:41.410,"45 km SW of Ashk?sham, Afghanistan",3.5,89.9,36.411,71.151,36.0,71.0,36.0_71.0
2000-02-21 19:20:54.500,"27 km S of Rust?q, Afghanistan",4.3,33.0,36.883,69.853,36.5,69.5,36.5_69.5
2000-02-21 18:21:36.160,"59 km NNW of Lobujya, Nepal",4.1,33.0,28.442,86.578,28.0,86.5,28.0_86.5
2000-02-20 19:36:38.260,"81 km NNE of Barkhan, Pakistan",4.1,10.0,30.607,69.738,30.5,69.5,30.5_69.5
2000-02-20 16:15:36.110,"192 km W of Qamdo, China",4.0,33.0,30.962,95.17,30.5,95.0,30.5_95.0
2000-02-20 00:19:59.990,"162 km W of Qamdo, China",4.3,33.0,31.078,95.478,31.0,95.0,31.0_95.0
2000-02-19 18:55:19.160,"186 km SE of Port Blair, India",4.7,177.2,10.348,93.817,10.0,93.5,10.0_93.5
2000-02-19 07:48:06.170,"10 km SE of Farkh?r, Afghanistan",4.0,293.7,36.519,69.953,36.5,69.5,36.5_69.5
2000-02-18 21:27:21.660,"40 km SSW of Hotan, China",4.2,33.0,36.764,79.773,36.5,79.5,36.5_79.5
2000-02-17 09:44:09.960,"36 km SE of Mastung, Pakistan",4.6,33.0,29.581,67.121,29.5,67.0,29.5_67.0
2000-02-15 23:41:37.250,"51 km ESE of Farkh?r, Afghanistan",4.6,182.9,36.331,70.354,36.0,70.0,36.0_70.0
2000-02-15 11:50:14.100,"49 km SSW of Jurm, Afghanistan",3.8,33.0,36.467,70.583,36.0,70.5,36.0_70.5
2000-02-14 17:43:53.330,"45 km SE of Hakha, Myanmar",4.2,55.7,22.328,93.892,22.0,93.5,22.0_93.5
2000-02-12 15:34:40.190,"288 km NNW of Nagqu, China",4.2,33.0,33.879,90.88,33.5,90.5,33.5_90.5
2000-02-12 00:19:57.570,"284 km NNW of Nagqu, China",4.3,33.0,33.886,91.009,33.5,91.0,33.5_91.0
2000-02-12 00:04:22.220,Xizang-Qinghai border region,5.1,33.0,33.997,90.847,33.5,90.5,33.5_90.5
2000-02-09 23:35:13.910,"48 km SSE of Jurm, Afghanistan",4.4,117.5,36.459,71.044,36.0,71.0,36.0_71.0
2000-02-09 17:52:08.970,"39 km E of Khorugh, Tajikistan",3.9,127.7,37.52,71.999,37.5,71.5,37.5_71.5
2000-02-08 23:44:17.740,"21 km E of Kalat, Pakistan",3.8,33.0,29.012,66.815,29.0,66.5,29.0_66.5
2000-02-04 23:27:35.310,"52 km SW of Ashk?sham, Afghanistan",4.0,102.9,36.292,71.2,36.0,71.0,36.0_71.0
2000-02-04 23:04:54.760,"273 km ENE of Port Blair, India",4.7,33.0,12.313,95.168,12.0,95.0,12.0_95.0
2000-02-04 15:10:41.570,"110 km ENE of Port Blair, India",4.2,134.4,12.142,93.635,12.0,93.5,12.0_93.5
2000-02-04 11:16:23.620,"294 km N of Nagqu, China",3.5,33.0,34.091,91.509,34.0,91.5,34.0_91.5
2000-02-04 01:38:33.460,"41 km S of Jurm, Afghanistan",3.9,191.6,36.495,70.855,36.0,70.5,36.0_70.5
2000-02-03 08:33:44.930,"25 km NNW of Sarupathar, India",4.3,122.4,26.435,96.758,26.0,96.5,26.0_96.5
2000-02-02 10:53:31.690,"120 km NNE of Bamboo Flat, India",3.9,33.0,12.758,92.966,12.5,92.5,12.5_92.5
2000-02-02 10:41:50.650,"128 km NNE of Bamboo Flat, India",4.7,33.0,12.832,92.992,12.5,92.5,12.5_92.5
2000-01-31 17:19:13.970,"44 km NW of Khand?d, Afghanistan",4.3,137.1,37.178,71.91,37.0,71.5,37.0_71.5
2000-01-31 14:49:32.170,"9 km WSW of Ashk?sham, Afghanistan",3.8,192.4,36.65,71.431,36.5,71.0,36.5_71.0
2000-01-30 06:35:04.570,"96 km ESE of Lhasa, China",4.8,33.0,29.249,91.981,29.0,91.5,29.0_91.5
2000-01-29 17:57:02.750,"63 km SW of Ashk?sham, Afghanistan",4.0,99.2,36.237,71.094,36.0,71.0,36.0_71.0
2000-01-29 00:15:36.820,"21 km ESE of Farkh?r, Afghanistan",4.2,208.8,36.467,70.065,36.0,70.0,36.0_70.0
2000-01-28 18:33:01.700,"40 km SSE of Jurm, Afghanistan",4.3,197.2,36.518,70.988,36.5,70.5,36.5_70.5
2000-01-27 12:30:13.180,"32 km S of Khorugh, Tajikistan",4.0,119.7,37.195,71.531,37.0,71.5,37.0_71.5
2000-01-26 21:37:57.770,"161 km W of Qamdo, China",5.2,33.0,30.973,95.502,30.5,95.5,30.5_95.5
2000-01-26 21:11:55.600,"34 km NNE of Bomdila, India",4.3,33.0,27.566,92.492,27.5,92.0,27.5_92.0
2000-01-26 18:20:42.610,"40 km SW of Ashk?sham, Afghanistan",3.9,236.3,36.422,71.22,36.0,71.0,36.0_71.0
2000-01-25 17:29:56.880,"45 km NNE of Bomdila, India",4.2,33.0,27.609,92.67,27.5,92.5,27.5_92.5
2000-01-25 16:43:22.950,"48 km NNE of Bomdila, India",5.2,33.0,27.663,92.631,27.5,92.5,27.5_92.5
2000-01-25 16:37:33.930,"Arunachal Pradesh, India",4.3,33.0,27.208,92.018,27.0,92.0,27.0_92.0
2000-01-25 04:09:36.340,"244 km NE of Saga, China",4.0,33.0,31.167,86.627,31.0,86.5,31.0_86.5
2000-01-23 10:11:21.030,"102 km NNE of Thang, India",4.3,81.3,35.806,77.128,35.5,77.0,35.5_77.0
2000-01-23 00:33:31.750,"44 km S of Hakha, Myanmar",4.3,92.7,22.243,93.674,22.0,93.5,22.0_93.5
2000-01-22 09:36:55.670,"164 km W of Qamdo, China",4.6,33.0,31.05,95.454,31.0,95.0,31.0_95.0
2000-01-22 09:14:50.010,"34 km ESE of Qal?t, Afghanistan",4.1,33.0,31.987,67.243,31.5,67.0,31.5_67.0
2000-01-20 21:01:14.440,"50 km SW of Jurm, Afghanistan",4.0,33.0,36.539,70.441,36.5,70.0,36.5_70.0
2000-01-20 12:54:24.340,"24 km SW of Kod?ri??, Nepal",4.4,33.0,27.785,85.813,27.5,85.5,27.5_85.5
2000-01-19 22:18:11.830,"37 km NNW of Ishqoshim, Tajikistan",3.9,90.6,37.042,71.467,37.0,71.0,37.0_71.0
2000-01-19 07:09:33.580,"51 km ESE of Farkh?r, Afghanistan",6.0,206.9,36.372,70.379,36.0,70.0,36.0_70.0
2000-01-18 03:37:31.640,"20 km ENE of Lakki, Pakistan",4.5,33.0,32.66,71.122,32.5,71.0,32.5_71.0
2000-01-16 16:13:51.040,"213 km NE of Burang, China",3.5,33.0,31.883,82.443,31.5,82.0,31.5_82.0
2000-01-16 12:00:59.110,"37 km W of Padam, India",4.0,33.0,33.53,76.484,33.5,76.0,33.5_76.0
2000-01-16 02:29:01.530,"22 km E of Lakki, Pakistan",4.0,33.0,32.636,71.147,32.5,71.0,32.5_71.0
2000-01-15 05:18:37.800,"26 km NNE of Baghl?n, Afghanistan",4.1,33.0,36.348,68.834,36.0,68.5,36.0_68.5
2000-01-15 04:53:11.900,"7 km SW of Rust?q, Afghanistan",3.7,33.0,37.086,69.758,37.0,69.5,37.0_69.5
2000-01-13 19:37:17.790,"16 km SSW of Taloqan, Afghanistan",4.3,33.0,36.592,69.491,36.5,69.0,36.5_69.0
2000-01-11 09:40:09.960,"257 km NNE of Saga, China",4.0,33.0,31.336,86.573,31.0,86.5,31.0_86.5
2000-01-09 18:19:45.190,"165 km W of Qamdo, China",3.6,33.0,30.971,95.457,30.5,95.0,30.5_95.0
2000-01-09 12:07:31.500,"Hindu Kush region, Afghanistan",3.7,230.0,36.426,70.308,36.0,70.0,36.0_70.0
2000-01-08 02:21:16.030,"91 km ENE of Leh, India",4.7,35.7,34.542,78.468,34.5,78.0,34.5_78.0
2000-01-05 13:08:17.760,"112 km NE of Nagqu, China",3.9,33.0,32.224,92.859,32.0,92.5,32.0_92.5
2000-01-05 09:45:18.710,"102 km NE of Nagqu, China",5.5,33.0,32.222,92.7,32.0,92.5,32.0_92.5
2000-01-05 06:07:25.020,"3 km WSW of Ashk?sham, Afghanistan",3.8,206.9,36.673,71.496,36.5,71.0,36.5_71.0
2000-01-03 22:34:12.640,"45 km SSW of Saiha, India",4.6,33.0,22.132,92.771,22.0,92.5,22.0_92.5
2000-01-02 10:23:58.980,"33 km NNE of Bomdila, India",5.0,33.0,27.559,92.498,27.5,92.0,27.5_92.0
